; Number of ROIs: 4
; File Dimension: 2000 x 2000
;
; ROI name: water
; ROI rgb value: {0, 255, 255}
; ROI npts: 5099
;
; ROI name: Desert
; ROI rgb value: {255, 255, 0}
; ROI npts: 4903
;
; ROI name: Vegetation
; ROI rgb value: {0, 128, 0}
; ROI npts: 4063
;
; ROI name: Urban
; ROI rgb value: {255, 0, 0}
; ROI npts: 6066
;
; File X, File Y, Map X, Map Y, Lat, Lon, B1
 1782,  1847,  439635.0000,  3360855.0000,  30.37814081,  32.37172724,   0.094118
 1783,  1847,  439665.0000,  3360855.0000,  30.37814231,  32.37203946,   0.079179
 1784,  1847,  439695.0000,  3360855.0000,  30.37814381,  32.37235168,   0.076471
 1785,  1847,  439725.0000,  3360855.0000,  30.37814531,  32.37266390,   0.086705
 1786,  1847,  439755.0000,  3360855.0000,  30.37814681,  32.37297612,   0.073446
 1787,  1847,  439785.0000,  3360855.0000,  30.37814831,  32.37328834,   0.089888
 1788,  1847,  439815.0000,  3360855.0000,  30.37814981,  32.37360056,   0.108108
 1789,  1847,  439845.0000,  3360855.0000,  30.37815130,  32.37391278,   0.096257
 1790,  1847,  439875.0000,  3360855.0000,  30.37815280,  32.37422501,   0.099476
 1791,  1847,  439905.0000,  3360855.0000,  30.37815429,  32.37453723,   0.090411
 1792,  1847,  439935.0000,  3360855.0000,  30.37815579,  32.37484945,   0.104972
 1793,  1847,  439965.0000,  3360855.0000,  30.37815728,  32.37516167,   0.091413
 1794,  1847,  439995.0000,  3360855.0000,  30.37815877,  32.37547389,   0.094851
 1803,  1847,  440265.0000,  3360855.0000,  30.37817217,  32.37828389,   0.087558
 1802,  1847,  440235.0000,  3360855.0000,  30.37817069,  32.37797166,   0.080189
 1801,  1847,  440205.0000,  3360855.0000,  30.37816920,  32.37765944,   0.093137
 1800,  1847,  440175.0000,  3360855.0000,  30.37816771,  32.37734722,   0.088670
 1799,  1847,  440145.0000,  3360855.0000,  30.37816623,  32.37703500,   0.085158
 1798,  1847,  440115.0000,  3360855.0000,  30.37816474,  32.37672278,   0.084746
 1797,  1847,  440085.0000,  3360855.0000,  30.37816325,  32.37641056,   0.073892
 1796,  1847,  440055.0000,  3360855.0000,  30.37816176,  32.37609833,   0.065990
 1795,  1847,  440025.0000,  3360855.0000,  30.37816027,  32.37578611,   0.103448
 1792,  1848,  439935.0000,  3360825.0000,  30.37788508,  32.37485117,   0.079019
 1793,  1848,  439965.0000,  3360825.0000,  30.37788657,  32.37516339,   0.094017
 1794,  1848,  439995.0000,  3360825.0000,  30.37788807,  32.37547561,   0.084932
 1754,  1848,  438795.0000,  3360825.0000,  30.37782778,  32.36298681,   0.076923
 1753,  1848,  438765.0000,  3360825.0000,  30.37782626,  32.36267459,   0.092199
 1752,  1848,  438735.0000,  3360825.0000,  30.37782474,  32.36236237,   0.032258
 1751,  1848,  438705.0000,  3360825.0000,  30.37782321,  32.36205015,   0.039427
 1750,  1848,  438675.0000,  3360825.0000,  30.37782169,  32.36173793,   0.100346
 1749,  1848,  438645.0000,  3360825.0000,  30.37782016,  32.36142571,   0.059649
 1748,  1848,  438615.0000,  3360825.0000,  30.37781864,  32.36111349,   0.063670
 1747,  1848,  438585.0000,  3360825.0000,  30.37781711,  32.36080127,   0.100000
 1746,  1848,  438555.0000,  3360825.0000,  30.37781558,  32.36048905,   0.065217
 1795,  1848,  440025.0000,  3360825.0000,  30.37788956,  32.37578783,   0.098958
 1796,  1848,  440055.0000,  3360825.0000,  30.37789105,  32.37610005,   0.087629
 1797,  1848,  440085.0000,  3360825.0000,  30.37789254,  32.37641227,   0.110000
 1798,  1848,  440115.0000,  3360825.0000,  30.37789403,  32.37672450,   0.069652
 1799,  1848,  440145.0000,  3360825.0000,  30.37789552,  32.37703672,   0.082294
 1800,  1848,  440175.0000,  3360825.0000,  30.37789701,  32.37734894,   0.082707
 1801,  1848,  440205.0000,  3360825.0000,  30.37789849,  32.37766116,   0.069880
 1802,  1848,  440235.0000,  3360825.0000,  30.37789998,  32.37797338,   0.094340
 1803,  1848,  440265.0000,  3360825.0000,  30.37790147,  32.37828560,   0.088838
 1804,  1848,  440295.0000,  3360825.0000,  30.37790295,  32.37859782,   0.091324
 1791,  1848,  439905.0000,  3360825.0000,  30.37788359,  32.37453895,   0.102151
 1790,  1848,  439875.0000,  3360825.0000,  30.37788209,  32.37422673,   0.100817
 1789,  1848,  439845.0000,  3360825.0000,  30.37788060,  32.37391451,   0.102151
 1788,  1848,  439815.0000,  3360825.0000,  30.37787910,  32.37360229,   0.104396
 1787,  1848,  439785.0000,  3360825.0000,  30.37787760,  32.37329007,   0.084932
 1786,  1848,  439755.0000,  3360825.0000,  30.37787611,  32.37297785,   0.080332
 1785,  1848,  439725.0000,  3360825.0000,  30.37787461,  32.37266563,   0.080000
 1784,  1848,  439695.0000,  3360825.0000,  30.37787311,  32.37235341,   0.086567
 1783,  1848,  439665.0000,  3360825.0000,  30.37787161,  32.37204119,   0.108504
 1782,  1848,  439635.0000,  3360825.0000,  30.37787011,  32.37172897,   0.127778
 1781,  1848,  439605.0000,  3360825.0000,  30.37786861,  32.37141675,   0.096419
 1780,  1848,  439575.0000,  3360825.0000,  30.37786710,  32.37110453,   0.082621
 1779,  1848,  439545.0000,  3360825.0000,  30.37786560,  32.37079231,   0.083333
 1778,  1848,  439515.0000,  3360825.0000,  30.37786410,  32.37048009,   0.097345
 1777,  1848,  439485.0000,  3360825.0000,  30.37786259,  32.37016787,   0.114370
 1776,  1848,  439455.0000,  3360825.0000,  30.37786109,  32.36985565,   0.078788
 1775,  1848,  439425.0000,  3360825.0000,  30.37785958,  32.36954343,   0.085044
 1774,  1848,  439395.0000,  3360825.0000,  30.37785807,  32.36923121,   0.049383
 1773,  1848,  439365.0000,  3360825.0000,  30.37785657,  32.36891899,   0.072555
 1772,  1848,  439335.0000,  3360825.0000,  30.37785506,  32.36860677,   0.033639
 1771,  1848,  439305.0000,  3360825.0000,  30.37785355,  32.36829454,   0.053968
 1770,  1848,  439275.0000,  3360825.0000,  30.37785204,  32.36798232,   0.066667
 1769,  1848,  439245.0000,  3360825.0000,  30.37785053,  32.36767010,   0.070968
 1768,  1848,  439215.0000,  3360825.0000,  30.37784902,  32.36735788,   0.071429
 1767,  1848,  439185.0000,  3360825.0000,  30.37784751,  32.36704566,   0.071895
 1766,  1848,  439155.0000,  3360825.0000,  30.37784599,  32.36673344,   0.104575
 1765,  1848,  439125.0000,  3360825.0000,  30.37784448,  32.36642123,   0.088525
 1764,  1848,  439095.0000,  3360825.0000,  30.37784296,  32.36610901,   0.094937
 1763,  1848,  439065.0000,  3360825.0000,  30.37784145,  32.36579679,   0.087379
 1762,  1848,  439035.0000,  3360825.0000,  30.37783993,  32.36548457,   0.082278
 1761,  1848,  439005.0000,  3360825.0000,  30.37783842,  32.36517235,   0.089701
 1760,  1848,  438975.0000,  3360825.0000,  30.37783690,  32.36486013,   0.074324
 1759,  1848,  438945.0000,  3360825.0000,  30.37783538,  32.36454791,   0.065744
 1758,  1848,  438915.0000,  3360825.0000,  30.37783386,  32.36423569,   0.090278
 1757,  1848,  438885.0000,  3360825.0000,  30.37783234,  32.36392347,   0.070423
 1756,  1848,  438855.0000,  3360825.0000,  30.37783082,  32.36361125,   0.088968
 1755,  1848,  438825.0000,  3360825.0000,  30.37782930,  32.36329903,   0.065292
 1747,  1849,  438585.0000,  3360795.0000,  30.37754640,  32.36080303,   0.100719
 1790,  1849,  439875.0000,  3360795.0000,  30.37761139,  32.37422845,   0.098901
 1789,  1849,  439845.0000,  3360795.0000,  30.37760989,  32.37391624,   0.076503
 1788,  1849,  439815.0000,  3360795.0000,  30.37760839,  32.37360402,   0.066667
 1787,  1849,  439785.0000,  3360795.0000,  30.37760690,  32.37329180,   0.053221
 1786,  1849,  439755.0000,  3360795.0000,  30.37760540,  32.37297958,   0.093484
 1785,  1849,  439725.0000,  3360795.0000,  30.37760390,  32.37266736,   0.108571
 1784,  1849,  439695.0000,  3360795.0000,  30.37760240,  32.37235514,   0.069364
 1783,  1849,  439665.0000,  3360795.0000,  30.37760090,  32.37204292,   0.107872
 1782,  1849,  439635.0000,  3360795.0000,  30.37759940,  32.37173070,   0.109827
 1781,  1849,  439605.0000,  3360795.0000,  30.37759790,  32.37141848,   0.083095
 1780,  1849,  439575.0000,  3360795.0000,  30.37759640,  32.37110626,   0.093093
 1779,  1849,  439545.0000,  3360795.0000,  30.37759489,  32.37079404,   0.089855
 1778,  1849,  439515.0000,  3360795.0000,  30.37759339,  32.37048182,   0.094118
 1777,  1849,  439485.0000,  3360795.0000,  30.37759189,  32.37016960,   0.086567
 1776,  1849,  439455.0000,  3360795.0000,  30.37759038,  32.36985738,   0.094675
 1775,  1849,  439425.0000,  3360795.0000,  30.37758887,  32.36954516,   0.081571
 1774,  1849,  439395.0000,  3360795.0000,  30.37758737,  32.36923294,   0.111111
 1773,  1849,  439365.0000,  3360795.0000,  30.37758586,  32.36892072,   0.103448
 1772,  1849,  439335.0000,  3360795.0000,  30.37758435,  32.36860851,   0.069182
 1771,  1849,  439305.0000,  3360795.0000,  30.37758284,  32.36829629,   0.100324
 1770,  1849,  439275.0000,  3360795.0000,  30.37758133,  32.36798407,   0.090909
 1769,  1849,  439245.0000,  3360795.0000,  30.37757982,  32.36767185,   0.110368
 1768,  1849,  439215.0000,  3360795.0000,  30.37757831,  32.36735963,   0.056478
 1767,  1849,  439185.0000,  3360795.0000,  30.37757680,  32.36704741,   0.046053
 1766,  1849,  439155.0000,  3360795.0000,  30.37757529,  32.36673519,   0.087948
 1765,  1849,  439125.0000,  3360795.0000,  30.37757377,  32.36642297,   0.091503
 1764,  1849,  439095.0000,  3360795.0000,  30.37757226,  32.36611075,   0.091503
 1805,  1849,  440325.0000,  3360795.0000,  30.37763373,  32.37891175,   0.096330
 1804,  1849,  440295.0000,  3360795.0000,  30.37763225,  32.37859953,   0.108545
 1803,  1849,  440265.0000,  3360795.0000,  30.37763076,  32.37828731,   0.094340
 1802,  1849,  440235.0000,  3360795.0000,  30.37762927,  32.37797509,   0.088372
 1801,  1849,  440205.0000,  3360795.0000,  30.37762779,  32.37766287,   0.100000
 1800,  1849,  440175.0000,  3360795.0000,  30.37762630,  32.37735065,   0.090909
 1799,  1849,  440145.0000,  3360795.0000,  30.37762481,  32.37703843,   0.087719
 1798,  1849,  440115.0000,  3360795.0000,  30.37762332,  32.37672621,   0.067708
 1797,  1849,  440085.0000,  3360795.0000,  30.37762183,  32.37641399,   0.084833
 1796,  1849,  440055.0000,  3360795.0000,  30.37762034,  32.37610177,   0.063158
 1795,  1849,  440025.0000,  3360795.0000,  30.37761885,  32.37578955,   0.080214
 1794,  1849,  439995.0000,  3360795.0000,  30.37761736,  32.37547733,   0.105691
 1793,  1849,  439965.0000,  3360795.0000,  30.37761587,  32.37516511,   0.088000
 1792,  1849,  439935.0000,  3360795.0000,  30.37761437,  32.37485289,   0.100865
 1745,  1849,  438525.0000,  3360795.0000,  30.37754335,  32.36017859,   0.069091
 1746,  1849,  438555.0000,  3360795.0000,  30.37754488,  32.36049081,   0.085106
 1791,  1849,  439905.0000,  3360795.0000,  30.37761288,  32.37454067,   0.106145
 1748,  1849,  438615.0000,  3360795.0000,  30.37754793,  32.36111525,   0.070632
 1749,  1849,  438645.0000,  3360795.0000,  30.37754946,  32.36142747,   0.086331
 1750,  1849,  438675.0000,  3360795.0000,  30.37755098,  32.36173969,   0.076923
 1751,  1849,  438705.0000,  3360795.0000,  30.37755251,  32.36205191,   0.082192
 1752,  1849,  438735.0000,  3360795.0000,  30.37755403,  32.36236413,   0.075862
 1753,  1849,  438765.0000,  3360795.0000,  30.37755555,  32.36267634,   0.097902
 1754,  1849,  438795.0000,  3360795.0000,  30.37755708,  32.36298856,   0.056738
 1755,  1849,  438825.0000,  3360795.0000,  30.37755860,  32.36330078,   0.062500
 1756,  1849,  438855.0000,  3360795.0000,  30.37756012,  32.36361300,   0.069444
 1757,  1849,  438885.0000,  3360795.0000,  30.37756164,  32.36392522,   0.065292
 1758,  1849,  438915.0000,  3360795.0000,  30.37756316,  32.36423744,   0.059649
 1759,  1849,  438945.0000,  3360795.0000,  30.37756468,  32.36454966,   0.094595
 1760,  1849,  438975.0000,  3360795.0000,  30.37756619,  32.36486188,   0.115646
 1761,  1849,  439005.0000,  3360795.0000,  30.37756771,  32.36517410,   0.098684
 1762,  1849,  439035.0000,  3360795.0000,  30.37756923,  32.36548631,   0.087379
 1763,  1849,  439065.0000,  3360795.0000,  30.37757074,  32.36579853,   0.116883
 1792,  1850,  439935.0000,  3360765.0000,  30.37734367,  32.37485462,   0.081690
 1793,  1850,  439965.0000,  3360765.0000,  30.37734516,  32.37516684,   0.087912
 1794,  1850,  439995.0000,  3360765.0000,  30.37734665,  32.37547905,   0.112861
 1795,  1850,  440025.0000,  3360765.0000,  30.37734815,  32.37579127,   0.078591
 1796,  1850,  440055.0000,  3360765.0000,  30.37734964,  32.37610349,   0.070496
 1797,  1850,  440085.0000,  3360765.0000,  30.37735113,  32.37641571,   0.082051
 1798,  1850,  440115.0000,  3360765.0000,  30.37735262,  32.37672793,   0.110553
 1799,  1850,  440145.0000,  3360765.0000,  30.37735411,  32.37704015,   0.095477
 1800,  1850,  440175.0000,  3360765.0000,  30.37735559,  32.37735237,   0.079903
 1801,  1850,  440205.0000,  3360765.0000,  30.37735708,  32.37766459,   0.085714
 1802,  1850,  440235.0000,  3360765.0000,  30.37735857,  32.37797681,   0.087963
 1803,  1850,  440265.0000,  3360765.0000,  30.37736005,  32.37828903,   0.096927
 1804,  1850,  440295.0000,  3360765.0000,  30.37736154,  32.37860124,   0.103448
 1805,  1850,  440325.0000,  3360765.0000,  30.37736302,  32.37891346,   0.080092
 1791,  1850,  439905.0000,  3360765.0000,  30.37734217,  32.37454240,   0.071225
 1790,  1850,  439875.0000,  3360765.0000,  30.37734068,  32.37423018,   0.104558
 1789,  1850,  439845.0000,  3360765.0000,  30.37733918,  32.37391796,   0.098837
 1788,  1850,  439815.0000,  3360765.0000,  30.37733769,  32.37360574,   0.086705
 1787,  1850,  439785.0000,  3360765.0000,  30.37733619,  32.37329352,   0.084270
 1786,  1850,  439755.0000,  3360765.0000,  30.37733469,  32.37298130,   0.094556
 1785,  1850,  439725.0000,  3360765.0000,  30.37733319,  32.37266909,   0.081690
 1784,  1850,  439695.0000,  3360765.0000,  30.37733169,  32.37235687,   0.106017
 1783,  1850,  439665.0000,  3360765.0000,  30.37733019,  32.37204465,   0.080119
 1782,  1850,  439635.0000,  3360765.0000,  30.37732869,  32.37173243,   0.088319
 1781,  1850,  439605.0000,  3360765.0000,  30.37732719,  32.37142021,   0.050847
 1780,  1850,  439575.0000,  3360765.0000,  30.37732569,  32.37110799,   0.106383
 1779,  1850,  439545.0000,  3360765.0000,  30.37732419,  32.37079577,   0.064327
 1778,  1850,  439515.0000,  3360765.0000,  30.37732268,  32.37048356,   0.110448
 1744,  1850,  438495.0000,  3360765.0000,  30.37727111,  32.35986814,   0.091549
 1745,  1850,  438525.0000,  3360765.0000,  30.37727264,  32.36018036,   0.050000
 1746,  1850,  438555.0000,  3360765.0000,  30.37727417,  32.36049258,   0.055944
 1747,  1850,  438585.0000,  3360765.0000,  30.37727570,  32.36080479,   0.062731
 1748,  1850,  438615.0000,  3360765.0000,  30.37727722,  32.36111701,   0.048327
 1749,  1850,  438645.0000,  3360765.0000,  30.37727875,  32.36142923,   0.060071
 1750,  1850,  438675.0000,  3360765.0000,  30.37728028,  32.36174145,   0.057143
 1751,  1850,  438705.0000,  3360765.0000,  30.37728180,  32.36205366,   0.069444
 1752,  1850,  438735.0000,  3360765.0000,  30.37728332,  32.36236588,   0.085911
 1753,  1850,  438765.0000,  3360765.0000,  30.37728485,  32.36267810,   0.106383
 1777,  1850,  439485.0000,  3360765.0000,  30.37732118,  32.37017134,   0.072555
 1754,  1850,  438795.0000,  3360765.0000,  30.37728637,  32.36299032,   0.062069
 1755,  1850,  438825.0000,  3360765.0000,  30.37728789,  32.36330254,   0.080000
 1756,  1850,  438855.0000,  3360765.0000,  30.37728941,  32.36361475,   0.075342
 1757,  1850,  438885.0000,  3360765.0000,  30.37729093,  32.36392697,   0.077465
 1758,  1850,  438915.0000,  3360765.0000,  30.37729245,  32.36423919,   0.087719
 1759,  1850,  438945.0000,  3360765.0000,  30.37729397,  32.36455141,   0.070234
 1760,  1850,  438975.0000,  3360765.0000,  30.37729549,  32.36486363,   0.080000
 1761,  1850,  439005.0000,  3360765.0000,  30.37729701,  32.36517584,   0.080000
 1762,  1850,  439035.0000,  3360765.0000,  30.37729852,  32.36548806,   0.088608
 1763,  1850,  439065.0000,  3360765.0000,  30.37730004,  32.36580028,   0.100977
 1764,  1850,  439095.0000,  3360765.0000,  30.37730155,  32.36611250,   0.073826
 1776,  1850,  439455.0000,  3360765.0000,  30.37731967,  32.36985912,   0.095385
 1775,  1850,  439425.0000,  3360765.0000,  30.37731817,  32.36954690,   0.055556
 1774,  1850,  439395.0000,  3360765.0000,  30.37731666,  32.36923468,   0.081967
 1773,  1850,  439365.0000,  3360765.0000,  30.37731515,  32.36892246,   0.106109
 1772,  1850,  439335.0000,  3360765.0000,  30.37731365,  32.36861025,   0.089231
 1771,  1850,  439305.0000,  3360765.0000,  30.37731214,  32.36829803,   0.090323
 1770,  1850,  439275.0000,  3360765.0000,  30.37731063,  32.36798581,   0.033557
 1769,  1850,  439245.0000,  3360765.0000,  30.37730912,  32.36767359,   0.081250
 1765,  1850,  439125.0000,  3360765.0000,  30.37730307,  32.36642472,   0.076923
 1768,  1850,  439215.0000,  3360765.0000,  30.37730760,  32.36736137,   0.092105
 1767,  1850,  439185.0000,  3360765.0000,  30.37730609,  32.36704915,   0.083612
 1766,  1850,  439155.0000,  3360765.0000,  30.37730458,  32.36673694,   0.078571
 1784,  1851,  439695.0000,  3360735.0000,  30.37706099,  32.37235860,   0.083095
 1805,  1851,  440325.0000,  3360735.0000,  30.37709232,  32.37891518,   0.107981
 1804,  1851,  440295.0000,  3360735.0000,  30.37709083,  32.37860296,   0.098592
 1803,  1851,  440265.0000,  3360735.0000,  30.37708935,  32.37829074,   0.087470
 1802,  1851,  440235.0000,  3360735.0000,  30.37708786,  32.37797852,   0.101655
 1801,  1851,  440205.0000,  3360735.0000,  30.37708637,  32.37766630,   0.091787
 1800,  1851,  440175.0000,  3360735.0000,  30.37708489,  32.37735408,   0.095000
 1799,  1851,  440145.0000,  3360735.0000,  30.37708340,  32.37704187,   0.101010
 1798,  1851,  440115.0000,  3360735.0000,  30.37708191,  32.37672965,   0.111111
 1797,  1851,  440085.0000,  3360735.0000,  30.37708042,  32.37641743,   0.088472
 1796,  1851,  440055.0000,  3360735.0000,  30.37707893,  32.37610521,   0.088472
 1795,  1851,  440025.0000,  3360735.0000,  30.37707744,  32.37579299,   0.080645
 1794,  1851,  439995.0000,  3360735.0000,  30.37707595,  32.37548078,   0.091892
 1793,  1851,  439965.0000,  3360735.0000,  30.37707446,  32.37516856,   0.114846
 1792,  1851,  439935.0000,  3360735.0000,  30.37707296,  32.37485634,   0.103641
 1744,  1851,  438495.0000,  3360735.0000,  30.37700041,  32.35986990,   0.109489
 1745,  1851,  438525.0000,  3360735.0000,  30.37700194,  32.36018212,   0.069091
 1746,  1851,  438555.0000,  3360735.0000,  30.37700346,  32.36049434,   0.018051
 1747,  1851,  438585.0000,  3360735.0000,  30.37700499,  32.36080655,   0.054945
 1748,  1851,  438615.0000,  3360735.0000,  30.37700652,  32.36111877,   0.066176
 1749,  1851,  438645.0000,  3360735.0000,  30.37700804,  32.36143099,   0.048276
 1750,  1851,  438675.0000,  3360735.0000,  30.37700957,  32.36174321,   0.062500
 1751,  1851,  438705.0000,  3360735.0000,  30.37701109,  32.36205542,   0.081633
 1752,  1851,  438735.0000,  3360735.0000,  30.37701262,  32.36236764,   0.064846
 1753,  1851,  438765.0000,  3360735.0000,  30.37701414,  32.36267986,   0.103943
 1754,  1851,  438795.0000,  3360735.0000,  30.37701566,  32.36299207,   0.069444
 1755,  1851,  438825.0000,  3360735.0000,  30.37701719,  32.36330429,   0.084175
 1756,  1851,  438855.0000,  3360735.0000,  30.37701871,  32.36361651,   0.054054
 1757,  1851,  438885.0000,  3360735.0000,  30.37702023,  32.36392873,   0.064748
 1758,  1851,  438915.0000,  3360735.0000,  30.37702175,  32.36424094,   0.083333
 1759,  1851,  438945.0000,  3360735.0000,  30.37702326,  32.36455316,   0.075342
 1760,  1851,  438975.0000,  3360735.0000,  30.37702478,  32.36486538,   0.057239
 1761,  1851,  439005.0000,  3360735.0000,  30.37702630,  32.36517759,   0.073333
 1762,  1851,  439035.0000,  3360735.0000,  30.37702782,  32.36548981,   0.116279
 1763,  1851,  439065.0000,  3360735.0000,  30.37702933,  32.36580203,   0.060000
 1764,  1851,  439095.0000,  3360735.0000,  30.37703085,  32.36611425,   0.083333
 1765,  1851,  439125.0000,  3360735.0000,  30.37703236,  32.36642646,   0.088889
 1766,  1851,  439155.0000,  3360735.0000,  30.37703387,  32.36673868,   0.083636
 1767,  1851,  439185.0000,  3360735.0000,  30.37703539,  32.36705090,   0.115512
 1768,  1851,  439215.0000,  3360735.0000,  30.37703690,  32.36736312,   0.076412
 1769,  1851,  439245.0000,  3360735.0000,  30.37703841,  32.36767533,   0.087948
 1770,  1851,  439275.0000,  3360735.0000,  30.37703992,  32.36798755,   0.091503
 1771,  1851,  439305.0000,  3360735.0000,  30.37704143,  32.36829977,   0.081433
 1772,  1851,  439335.0000,  3360735.0000,  30.37704294,  32.36861198,   0.104762
 1773,  1851,  439365.0000,  3360735.0000,  30.37704445,  32.36892420,   0.095082
 1774,  1851,  439395.0000,  3360735.0000,  30.37704595,  32.36923642,   0.103896
 1775,  1851,  439425.0000,  3360735.0000,  30.37704746,  32.36954864,   0.100324
 1776,  1851,  439455.0000,  3360735.0000,  30.37704897,  32.36986086,   0.090909
 1777,  1851,  439485.0000,  3360735.0000,  30.37705047,  32.37017307,   0.092537
 1791,  1851,  439905.0000,  3360735.0000,  30.37707147,  32.37454412,   0.085873
 1790,  1851,  439875.0000,  3360735.0000,  30.37706997,  32.37423190,   0.081690
 1789,  1851,  439845.0000,  3360735.0000,  30.37706848,  32.37391969,   0.074627
 1788,  1851,  439815.0000,  3360735.0000,  30.37706698,  32.37360747,   0.089286
 1787,  1851,  439785.0000,  3360735.0000,  30.37706548,  32.37329525,   0.084746
 1786,  1851,  439755.0000,  3360735.0000,  30.37706399,  32.37298303,   0.090909
 1785,  1851,  439725.0000,  3360735.0000,  30.37706249,  32.37267081,   0.106742
 1806,  1851,  440355.0000,  3360735.0000,  30.37709380,  32.37922739,   0.097065
 1783,  1851,  439665.0000,  3360735.0000,  30.37705949,  32.37204638,   0.078788
 1782,  1851,  439635.0000,  3360735.0000,  30.37705799,  32.37173416,   0.085546
 1781,  1851,  439605.0000,  3360735.0000,  30.37705649,  32.37142194,   0.091445
 1780,  1851,  439575.0000,  3360735.0000,  30.37705498,  32.37110973,   0.053254
 1779,  1851,  439545.0000,  3360735.0000,  30.37705348,  32.37079751,   0.047022
 1778,  1851,  439515.0000,  3360735.0000,  30.37705198,  32.37048529,   0.084639
 1743,  1852,  438465.0000,  3360705.0000,  30.37672817,  32.35955945,   0.064286
 1744,  1852,  438495.0000,  3360705.0000,  30.37672970,  32.35987167,   0.075812
 1745,  1852,  438525.0000,  3360705.0000,  30.37673123,  32.36018388,   0.057554
 1746,  1852,  438555.0000,  3360705.0000,  30.37673276,  32.36049610,   0.040892
 1747,  1852,  438585.0000,  3360705.0000,  30.37673429,  32.36080832,   0.064286
 1748,  1852,  438615.0000,  3360705.0000,  30.37673581,  32.36112053,   0.069930
 1749,  1852,  438645.0000,  3360705.0000,  30.37673734,  32.36143275,   0.073684
 1750,  1852,  438675.0000,  3360705.0000,  30.37673886,  32.36174496,   0.085714
 1751,  1852,  438705.0000,  3360705.0000,  30.37674039,  32.36205718,   0.083916
 1752,  1852,  438735.0000,  3360705.0000,  30.37674191,  32.36236940,   0.065292
 1753,  1852,  438765.0000,  3360705.0000,  30.37674344,  32.36268161,   0.095588
 1754,  1852,  438795.0000,  3360705.0000,  30.37674496,  32.36299383,   0.049645
 1755,  1852,  438825.0000,  3360705.0000,  30.37674648,  32.36330605,   0.098305
 1756,  1852,  438855.0000,  3360705.0000,  30.37674800,  32.36361826,   0.064286
 1757,  1852,  438885.0000,  3360705.0000,  30.37674952,  32.36393048,   0.068493
 1758,  1852,  438915.0000,  3360705.0000,  30.37675104,  32.36424269,   0.023256
 1759,  1852,  438945.0000,  3360705.0000,  30.37675256,  32.36455491,   0.074205
 1760,  1852,  438975.0000,  3360705.0000,  30.37675408,  32.36486713,   0.092199
 1761,  1852,  439005.0000,  3360705.0000,  30.37675559,  32.36517934,   0.087108
 1762,  1852,  439035.0000,  3360705.0000,  30.37675711,  32.36549156,   0.103448
 1763,  1852,  439065.0000,  3360705.0000,  30.37675863,  32.36580378,   0.045296
 1764,  1852,  439095.0000,  3360705.0000,  30.37676014,  32.36611599,   0.095406
 1765,  1852,  439125.0000,  3360705.0000,  30.37676165,  32.36642821,   0.101887
 1766,  1852,  439155.0000,  3360705.0000,  30.37676317,  32.36674043,   0.109375
 1767,  1852,  439185.0000,  3360705.0000,  30.37676468,  32.36705264,   0.089655
 1768,  1852,  439215.0000,  3360705.0000,  30.37676619,  32.36736486,   0.071429
 1769,  1852,  439245.0000,  3360705.0000,  30.37676770,  32.36767708,   0.105263
 1770,  1852,  439275.0000,  3360705.0000,  30.37676921,  32.36798929,   0.081433
 1771,  1852,  439305.0000,  3360705.0000,  30.37677072,  32.36830151,   0.086093
 1772,  1852,  439335.0000,  3360705.0000,  30.37677223,  32.36861372,   0.090909
 1773,  1852,  439365.0000,  3360705.0000,  30.37677374,  32.36892594,   0.116129
 1774,  1852,  439395.0000,  3360705.0000,  30.37677525,  32.36923816,   0.096346
 1775,  1852,  439425.0000,  3360705.0000,  30.37677676,  32.36955037,   0.101911
 1776,  1852,  439455.0000,  3360705.0000,  30.37677826,  32.36986259,   0.083832
 1777,  1852,  439485.0000,  3360705.0000,  30.37677977,  32.37017481,   0.078717
 1778,  1852,  439515.0000,  3360705.0000,  30.37678127,  32.37048703,   0.090909
 1779,  1852,  439545.0000,  3360705.0000,  30.37678277,  32.37079924,   0.098160
 1781,  1852,  439605.0000,  3360705.0000,  30.37678578,  32.37142368,   0.073746
 1782,  1852,  439635.0000,  3360705.0000,  30.37678728,  32.37173589,   0.092437
 1783,  1852,  439665.0000,  3360705.0000,  30.37678878,  32.37204811,   0.080460
 1784,  1852,  439695.0000,  3360705.0000,  30.37679028,  32.37236033,   0.079646
 1785,  1852,  439725.0000,  3360705.0000,  30.37679178,  32.37267254,   0.107872
 1786,  1852,  439755.0000,  3360705.0000,  30.37679328,  32.37298476,   0.110482
 1787,  1852,  439785.0000,  3360705.0000,  30.37679478,  32.37329698,   0.099150
 1788,  1852,  439815.0000,  3360705.0000,  30.37679627,  32.37360919,   0.077810
 1789,  1852,  439845.0000,  3360705.0000,  30.37679777,  32.37392141,   0.081395
 1790,  1852,  439875.0000,  3360705.0000,  30.37679927,  32.37423363,   0.080119
 1791,  1852,  439905.0000,  3360705.0000,  30.37680076,  32.37454585,   0.099715
 1780,  1852,  439575.0000,  3360705.0000,  30.37678428,  32.37111146,   0.082067
 1792,  1852,  439935.0000,  3360705.0000,  30.37680226,  32.37485806,   0.074380
 1793,  1852,  439965.0000,  3360705.0000,  30.37680375,  32.37517028,   0.081395
 1794,  1852,  439995.0000,  3360705.0000,  30.37680524,  32.37548250,   0.078212
 1795,  1852,  440025.0000,  3360705.0000,  30.37680673,  32.37579471,   0.084011
